0.1,95,0.14062302141507305,1.0
0.2,72,0.26813769025373063,1.0
0.3,61,0.5626176519048743,0.5
0.4,64,0.5625830181911164,0.5
0.5,55,0.5629219557032759,0.5
0.6,69,0.5624835166388729,0.5
0.7,64,0.5625762549609998,0.5
0.8,67,0.562558944143207,0.5
0.9,77,0.5624643888344221,0.5
1.0,72,0.5625173443845906,0.5
1.1,69,0.5625891171584443,0.5
1.2,77,0.5624616714474371,0.5
1.3,69,0.5628386677089948,0.5
1.4,78,0.562518936318337,0.5
1.5,82,0.5624775656227085,0.5
1.6,82,0.5625673479331432,0.5
1.7,90,0.5624635533752363,0.5
1.8,95,0.5624430621825823,0.5
1.9,94,0.5624684202264617,0.5
2.0,92,0.5624727272394229,0.5
2.1,96,0.5624448797704548,0.5
2.2,96,0.5624953128449317,0.5
2.3,100,0.5624603639452399,0.5
2.4,100,0.5625076220433776,0.5
2.5,104,0.562465777032736,0.5
2.6,19,1.1259597524077942,0.5
2.7,19,1.1725134183445434,0.5
2.8,19,1.2193839736375363,0.5
2.9,19,1.2669457626953546,0.5
3.0,19,1.3155287056135365,0.5
3.1,19,1.3653910847271205,0.5
3.2,19,1.4167025599625602,0.5
3.3,19,1.469536292030635,0.5
3.4,19,1.5238687148420718,0.5
3.5,19,1.5795852644184007,0.5
3.6,19,1.6364903890794584,0.5
3.7,19,1.694320494199395,0.5
3.8,19,1.7527590511489906,0.5
3.9,19,1.8114537491339102,0.5
4.0,19,1.87003604607124,0.5
4.1,19,1.9281435297955911,0.5
4.2,19,1.9854449625074329,0.5
4.3,19,2.04166675949433,0.5
4.4,19,2.096618217961658,0.5
4.5,19,2.1502115807342377,0.5
4.6,19,2.202472602654792,0.5
4.7,19,2.253538123257317,0.5
4.8,19,2.3036392582533645,0.5
4.9,19,2.3530717258979754,0.5
5.0,19,2.4021576908798115,0.5
5.1,19,2.4512054603744518,0.5
5.2,19,2.500473805057076,0.5
5.3,19,2.5501464903794493,0.5
5.4,19,2.600320186129365,0.5
5.5,19,2.6510060116772016,0.5
5.6,19,2.702142371381588,0.5
5.7,19,2.7536150433725117,0.5
5.8,19,2.805279963293089,0.5
5.9,19,2.8569846918210926,0.5
6.0,12,16.009405268910427,0.5
6.1,12,16.915332282665442,0.5
6.2,12,17.856639587885702,0.5
6.3,12,18.833979545490827,0.5
6.4,12,19.848026846443666,0.5
6.5,12,20.899476430652,0.5
6.6,12,21.98904118270284,0.5
6.7,12,23.11744957342141,0.5
6.8,12,24.28544336694632,0.5
6.9,12,25.49377547191584,0.5
7.0,12,26.74320798294427,0.5
7.1,12,28.03451043426528,0.5
7.2,12,29.36845827009112,0.5
7.3,12,30.745831524592568,0.5
7.4,12,32.167413697162125,0.5
7.5,12,33.63399080463853,0.5
7.6,12,35.146350590519454,0.5
7.7,12,36.70528187108988,0.5
7.8,12,38.31157399930123,0.5
7.9,12,39.96601642870498,0.5
8.0,12,41.66939836147994,0.5
8.1,12,43.422508466392216,0.5
8.2,12,45.22613465422428,0.5
8.3,12,47.081063899737856,0.5
8.4,12,48.9880821004812,0.5
8.5,12,50.94797396367511,0.5
8.6,12,52.961522912878515,0.5
8.7,12,55.02951100601855,0.5
8.8,12,57.15271885535009,0.5
8.9,12,59.33192553747295,0.5
9.0,12,61.56790847661323,0.5
9.1,12,63.86144327491233,0.5
9.2,12,66.21330344506725,0.5
9.3,12,68.62425996374783,0.5
9.4,12,71.09508048618386,0.5
9.5,12,73.62652788598393,0.5
9.6,12,76.21935735048271,0.5
9.7,12,78.87431007319846,0.5
9.8,12,81.59209783265159,0.5
9.9,12,84.37335835327703,0.5
