0.1,61,0.693413966985551,0.0
0.2,63,0.6934689099831999,1.0
0.3,75,0.693293943729098,1.0
0.4,83,0.6932671656770957,0.0
0.5,78,0.6933454186571868,1.0
0.6,82,0.6933465569000543,0.0
0.7,82,0.6934261953811364,0.0
0.8,91,0.6932811906561519,1.0
0.9,90,0.6933103358205787,1.0
1.0,99,0.6932370911228927,0.0
1.1,94,0.6933629495613892,1.0
1.2,100,0.6932881988917883,0.0
1.3,98,0.6933568785054771,1.0
1.4,108,0.6932637026761608,0.0
1.5,112,0.6932398474886879,0.0
1.6,109,0.6932959990497792,1.0
1.7,108,0.6933787771685452,0.0
1.8,12,4.60403945715407,0.0
1.9,12,5.310563770078787,0.0
2.0,12,6.079713851758695,0.0
2.1,12,6.7348709933133994,0.0
2.2,12,6.824912542212402,0.0
2.3,12,7.858918073011597,0.0
2.4,12,8.90553484930321,0.0
2.5,12,10.022907021818229,0.0
2.6,12,11.238747418962856,0.0
2.7,12,12.37288671843507,0.0
2.8,12,10.000066884534917,1.0
2.9,12,11.422399422210017,1.0
3.0,12,12.989814493040571,1.0
3.1,12,14.671523028416148,0.0
3.2,12,16.427582174407476,0.0
3.3,12,18.246631588655255,0.0
3.4,12,20.162048045654736,0.0
3.5,12,22.218651138407846,0.0
3.6,12,24.407835332759387,0.0
3.7,12,26.656955855916,0.0
3.8,12,28.931112951978797,0.0
3.9,12,31.28462814569349,0.0
4.0,12,33.78865285899265,0.0
4.1,12,36.5061554277042,0.0
4.2,12,39.47873736313827,0.0
4.3,12,42.61453301519667,0.0
4.4,12,46.15125518963028,0.0
4.5,12,49.955207269807914,0.0
4.6,12,54.03955059976268,0.0
4.7,12,58.4378170213887,0.0
4.8,12,63.27491137128528,0.0
4.9,12,68.59685571163715,0.0
5.0,12,73.0906943308076,0.0
5.1,12,78.12269638744465,0.0
5.2,12,83.62060166315976,0.0
5.3,12,89.41838951070062,0.0
5.4,12,95.50844424569851,0.0
5.5,12,101.89948667235821,0.0
5.6,12,108.62503978084081,0.0
5.7,12,115.87461473933523,0.0
5.8,12,122.33826556660794,0.0
5.9,12,129.48829812732686,0.0
6.0,12,138.41609270686027,1.0
6.1,12,146.10163035054092,1.0
6.2,12,155.02441963775607,1.0
6.3,12,164.47078308149653,1.0
6.4,12,174.48182262992867,1.0
6.5,12,184.9611942747528,1.0
6.6,12,195.50483130059044,1.0
6.7,12,205.56504232887946,1.0
6.8,12,215.18449853124693,1.0
6.9,12,225.0854029282686,1.0
7.0,12,235.78479625742045,1.0
7.1,12,247.31388526686442,1.0
7.2,12,259.52893835321476,1.0
7.3,12,272.3092367135293,1.0
7.4,12,285.588745765507,1.0
7.5,12,299.33833557829604,1.0
7.6,12,313.54896395754344,1.0
7.7,12,328.22052760232816,1.0
7.8,12,343.35686319737516,1.0
7.9,12,358.9635554588324,1.0
8.0,12,375.0469120949516,1.0
8.1,12,391.6135416229333,1.0
8.2,12,408.6701793847538,1.0
8.3,12,426.2236152707419,1.0
8.4,12,444.2806635172507,1.0
8.5,12,462.84815002846665,1.0
8.6,12,481.93290706059594,1.0
8.7,12,501.5417710223997,1.0
8.8,12,521.6815816118964,1.0
8.9,12,542.3591815068648,1.0
9.0,12,563.581416275968,1.0
9.1,12,585.3551343866916,1.0
9.2,12,607.6871872062279,1.0
9.3,12,630.5844290133222,1.0
9.4,12,654.0537169843266,1.0
9.5,12,678.1019111868188,1.0
9.6,12,702.7358745031199,1.0
9.7,12,727.9624725883895,1.0
9.8,12,753.7885738191026,1.0
9.9,12,780.2210492182189,1.0
