0.1,56,0.6933896057434031,1.0
0.2,56,0.6933676032744341,0.0
0.3,55,0.6934371992541049,0.0
0.4,63,0.693315575111639,0.0
0.5,72,0.6932523009668318,0.0
0.6,73,0.6932528780576845,1.0
0.7,74,0.6932517891893777,1.0
0.8,81,0.6932489619607789,1.0
0.9,74,0.6933322958833326,1.0
1.0,85,0.6932377025582779,1.0
1.1,73,0.6933918761032828,1.0
1.2,82,0.6932474929158365,0.0
1.3,82,0.6932634309516763,1.0
1.4,80,0.6932982880465766,1.0
1.5,86,0.6932730172985918,0.0
1.6,91,0.6932384063791792,0.0
1.7,91,0.6932733808641551,0.0
1.8,82,0.693470175864747,1.0
1.9,96,0.6932544034818781,0.0
2.0,102,0.6932295551450279,0.0
2.1,95,0.6932873039901707,1.0
2.2,95,0.693338314870153,1.0
2.3,99,0.6932992215444916,0.0
2.4,99,0.6933520618249411,0.0
2.5,103,0.693286756424647,1.0
2.6,103,0.693315059614704,1.0
2.7,112,0.6932024089881864,0.0
2.8,105,0.6932736362406228,1.0
2.9,105,0.6932738465702689,1.0
3.0,106,0.6932719345324034,1.0
3.1,106,0.6932529098899161,1.0
3.2,110,0.693259212547878,0.0
3.3,118,0.6932072932042556,1.0
3.4,118,0.6932039582304877,1.0
3.5,122,0.6931928878315399,0.0
3.6,119,0.693199935685802,1.0
3.7,114,0.6933152926336289,1.0
3.8,123,0.6931838236478729,0.0
3.9,123,0.6931906322068259,0.0
4.0,116,0.6932773678633386,1.0
4.1,124,0.6931988442256618,0.0
4.2,12,3.626532527592879,0.0
4.3,12,3.971075534221698,0.0
4.4,12,4.348167777833666,0.0
4.5,12,4.7575719778898335,0.0
4.6,12,5.199219526506537,0.0
4.7,12,5.6732164809134815,0.0
4.8,12,6.179832995444708,0.0
4.9,12,6.719484330340179,0.0
5.0,12,7.29270887887657,0.0
5.1,12,7.900146477248574,0.0
5.2,12,8.542518714100325,0.0
5.3,12,9.22061195817747,0.0
5.4,12,9.935263233904754,0.0
5.5,12,10.687348762681696,0.0
5.6,12,11.47777484839036,0.0
5.7,12,12.307470746393832,1.0
5.8,12,13.177383169164852,1.0
5.9,12,14.088472120042367,1.0
6.0,12,15.041707793114607,1.0
6.1,12,16.038068323207895,1.0
6.2,12,17.07853821129404,1.0
6.3,12,18.16410728581345,1.0
6.4,12,19.29577008927201,1.0
6.5,12,20.47452560254215,1.0
6.6,12,21.701377237348343,1.0
6.7,12,22.977333041267112,1.0
6.8,12,24.303406070017687,1.0
6.9,12,25.68061488953771,1.0
7.0,12,27.10998417592044,1.0
7.1,12,28.592545385226423,1.0
7.2,12,30.129337467883133,1.0
7.3,12,31.72140760422089,1.0
7.4,12,33.369811938885654,1.0
7.5,12,35.07561629275484,1.0
7.6,12,36.83989683167315,1.0
7.7,12,38.663740672085105,1.0
7.8,12,40.548246404507395,1.0
7.9,12,42.494524517030854,1.0
8.0,12,44.50369770256942,1.0
8.1,12,46.57690103555755,1.0
8.2,12,48.715282006289684,1.0
8.3,12,50.92000040395257,1.0
8.4,12,53.19222804268617,1.0
8.5,12,55.533148328613834,1.0
8.6,12,57.94395566967431,1.0
8.7,12,60.42585473391805,1.0
8.8,12,62.98005956590664,1.0
8.9,12,65.60779257441399,1.0
9.0,12,68.31028340810612,1.0
9.1,12,71.08876773857948,1.0
9.2,12,73.94448597249561,1.0
9.3,12,76.87868191599054,1.0
9.4,12,79.89260141549376,1.0
9.5,12,82.98749099905858,1.0
9.6,12,86.16459654150593,1.0
9.7,12,89.42516197563009,1.0
9.8,12,92.77042806928957,1.0
9.9,12,96.20163128617514,1.0
